city,area,rooms,bathroom,parking spaces,floor,animal,furniture,Hassoc_tax,rent,prop_tax,fire_insur
São Paulo,40,1,1,0,2,acept,not furnished,250,1020,70,13
Belo Horizonte,45,1,1,1,6,acept,not furnished,808,2900,9,39
Rio de Janeiro,86,2,2,2,3,acept,furnished,585,1500,116,20
São Paulo,200,3,3,0,0,acept,not furnished,0,5000,200,76
Porto Alegre,49,1,1,0,1,acept,not furnished,250,790,21,12
São Paulo,115,2,2,1,2,acept,not furnished,1755,4500,245,58
Belo Horizonte,50,2,1,0,0,not acept,not furnished,0,644,25,9
Campinas,55,2,1,1,10,acept,not furnished,399,900,25,12
Rio de Janeiro,78,2,1,1,6,acept,not furnished,557,1050,84,14
São Paulo,127,4,3,0,11,not acept,not furnished,1154,5300,407,68
São Paulo,132,3,1,2,7,not acept,furnished,920,8000,400,102
São Paulo,62,2,2,1,7,acept,furnished,520,3500,59,45
Belo Horizonte,300,5,3,1,0,acept,not furnished,0,3770,167,62
Rio de Janeiro,195,4,1,0,0,acept,not furnished,0,2990,156,46
Campinas,45,2,1,0,2,not acept,not furnished,250,1000,0,13
Rio de Janeiro,52,1,1,0,1,not acept,furnished,850,1850,56,24
São Paulo,46,2,1,1,8,acept,not furnished,589,1100,72,14
Belo Horizonte,179,3,3,0,10,acept,not furnished,1050,2400,203,32
Rio de Janeiro,60,1,1,0,9,acept,not furnished,649,3100,100,40
São Paulo,45,1,1,0,4,acept,not furnished,0,1000,0,13
Belo Horizonte,200,4,3,2,0,acept,not furnished,0,3400,713,56
Belo Horizonte,30,1,1,0,1,not acept,not furnished,0,650,0,9
Belo Horizonte,100,3,3,1,3,not acept,not furnished,350,1670,100,23
Rio de Janeiro,120,3,3,0,5,acept,furnished,600,5500,167,71
São Paulo,105,2,3,2,6,acept,not furnished,1850,3200,385,41
São Paulo,97,2,3,2,11,acept,furnished,700,2660,167,34
Rio de Janeiro,140,3,2,1,7,acept,not furnished,1400,4200,250,55
São Paulo,90,3,3,2,1,acept,not furnished,870,2630,417,34
São Paulo,50,1,1,0,7,acept,not furnished,388,2200,0,28
Belo Horizonte,330,5,4,2,0,acept,not furnished,0,8000,267,132
São Paulo,75,3,2,1,10,acept,not furnished,1000,3900,0,50
Campinas,72,2,1,2,16,acept,not furnished,730,1200,89,16
Campinas,52,2,1,1,4,acept,furnished,320,1800,70,23
São Paulo,57,2,2,1,10,not acept,not furnished,570,2600,0,33
São Paulo,200,3,3,1,11,not acept,not furnished,3200,3800,834,49
Rio de Janeiro,64,3,2,0,10,acept,not furnished,700,1300,251,17
São Paulo,211,3,2,2,6,acept,not furnished,2800,11000,483,140
Campinas,164,3,2,2,0,acept,not furnished,0,2100,293,32
São Paulo,240,3,3,2,0,acept,not furnished,0,4500,250,68
Campinas,64,2,1,1,10,acept,not furnished,540,820,122,11
São Paulo,89,2,3,1,0,acept,furnished,360,5700,204,73
São Paulo,69,2,2,1,11,not acept,furnished,1000,4100,234,52
São Paulo,140,3,4,2,2,acept,not furnished,1400,2500,517,32
São Paulo,103,2,1,0,0,acept,not furnished,0,1300,80,20
São Paulo,82,2,2,0,15,not acept,not furnished,680,2800,135,36
São Paulo,30,1,1,0,4,acept,not furnished,415,1585,30,21
Campinas,60,2,1,1,16,not acept,not furnished,300,1400,60,18
São Paulo,162,3,2,2,7,acept,furnished,1250,8000,42,102
São Paulo,59,2,1,1,8,acept,not furnished,0,3000,0,39
São Paulo,230,3,3,3,6,not acept,not furnished,2100,10500,792,134
São Paulo,110,3,2,1,14,not acept,not furnished,950,4500,0,58
Campinas,210,3,3,3,7,acept,not furnished,1900,2300,459,30
São Paulo,218,3,2,2,6,not acept,not furnished,2000,7800,550,99
Campinas,50,1,1,1,2,not acept,not furnished,718,1600,13,21
Belo Horizonte,115,3,3,2,6,acept,not furnished,700,1920,209,26
São Paulo,100,2,2,0,1,acept,not furnished,900,2000,63,26
São Paulo,230,3,4,4,6,acept,not furnished,2100,5000,0,64
São Paulo,60,2,2,2,20,acept,not furnished,450,2872,238,37
São Paulo,150,3,2,2,16,acept,not furnished,1700,5000,484,64
Rio de Janeiro,60,2,1,1,8,not acept,not furnished,560,1000,500,13
São Paulo,22,1,1,0,0,not acept,not furnished,250,1080,14,14
Rio de Janeiro,30,1,1,1,2,acept,not furnished,570,850,70,11
São Paulo,49,2,2,1,8,acept,not furnished,500,1550,100,20
São Paulo,230,3,4,3,7,acept,not furnished,3500,4700,834,60
Rio de Janeiro,200,3,4,2,11,acept,furnished,2100,8000,600,104
Belo Horizonte,167,4,4,3,5,acept,not furnished,2000,4600,642,62
Porto Alegre,98,2,1,0,3,acept,furnished,477,1800,92,27
Belo Horizonte,80,3,1,1,12,acept,not furnished,554,1300,69,18
Campinas,30,1,1,0,15,acept,not furnished,280,500,10,7
Rio de Janeiro,70,2,1,0,3,not acept,not furnished,800,1100,42,15
Rio de Janeiro,160,2,2,2,1,acept,furnished,2400,7500,250,97
São Paulo,174,3,1,1,0,acept,not furnished,0,3300,236,50
Porto Alegre,54,1,1,1,6,acept,not furnished,450,1200,42,18
São Paulo,50,1,1,1,10,not acept,furnished,1300,8800,250,112
São Paulo,240,3,3,3,8,acept,not furnished,2999,10500,417,134
São Paulo,210,3,4,4,2,not acept,not furnished,1990,6375,625,81
São Paulo,119,3,4,3,14,acept,not furnished,800,3680,30,47
Belo Horizonte,150,3,1,3,0,acept,not furnished,0,3500,750,58
São Paulo,67,2,1,1,13,not acept,not furnished,626,1800,40,23
Rio de Janeiro,50,1,1,0,1,acept,not furnished,640,1428,81,6
Rio de Janeiro,36,1,1,0,5,acept,not furnished,487,2500,55,33
São Paulo,120,3,2,2,5,acept,not furnished,1500,1900,377,25
Porto Alegre,65,3,1,1,1,acept,not furnished,400,850,31,13
Belo Horizonte,240,4,4,2,3,acept,furnished,590,8000,150,107
São Paulo,93,2,2,2,3,acept,not furnished,800,3500,200,45
Porto Alegre,35,1,1,0,1,acept,not furnished,120,1170,92,18
São Paulo,51,2,1,1,9,not acept,not furnished,450,2200,109,28
São Paulo,85,2,2,1,14,acept,not furnished,709,3300,94,42
Campinas,57,1,2,1,12,acept,not furnished,391,2961,111,38
Campinas,50,1,1,0,8,acept,not furnished,300,550,0,3
São Paulo,75,2,1,0,0,acept,not furnished,0,1500,325,23
São Paulo,161,3,3,3,17,acept,not furnished,2700,10000,667,127
Campinas,210,4,4,3,7,not acept,not furnished,1964,3600,495,46
Porto Alegre,112,3,3,2,1,acept,not furnished,1000,3000,234,44
Campinas,78,3,2,2,3,acept,furnished,755,1900,37,25
São Paulo,54,2,2,1,6,acept,not furnished,954,2800,199,36
Campinas,25,1,1,0,3,not acept,not furnished,200,1020,0,4
São Paulo,62,2,2,0,3,not acept,not furnished,600,2000,0,26
São Paulo,117,2,2,1,11,not acept,furnished,630,7130,150,91
São Paulo,120,4,2,2,0,acept,not furnished,0,3500,10,53
Campinas,113,3,2,2,11,acept,not furnished,700,1450,79,19
São Paulo,65,2,1,1,3,acept,not furnished,700,2306,0,30
Campinas,70,2,1,1,0,not acept,not furnished,341,1100,60,14
Porto Alegre,67,3,2,2,7,acept,not furnished,400,2000,50,30
São Paulo,180,3,1,5,0,acept,not furnished,0,6500,567,98
São Paulo,30,1,1,0,0,acept,not furnished,0,1000,21,13
São Paulo,100,3,3,3,5,acept,not furnished,1000,3500,417,45
São Paulo,45,1,1,0,11,acept,not furnished,325,1450,55,19
São Paulo,100,3,1,0,1,acept,not furnished,0,2200,139,28
Porto Alegre,111,2,2,0,15,acept,not furnished,850,1612,100,24
Belo Horizonte,70,2,2,2,5,acept,not furnished,610,2100,240,28
Porto Alegre,179,3,2,2,0,acept,furnished,0,3700,67,66
Rio de Janeiro,140,3,2,2,1,acept,not furnished,1800,5700,579,74
São Paulo,260,3,4,2,0,acept,not furnished,0,7609,876,115
Belo Horizonte,268,4,2,4,1,not acept,not furnished,975,3000,381,40
Belo Horizonte,70,3,2,1,2,acept,not furnished,230,1300,59,18
Rio de Janeiro,50,1,1,1,2,acept,not furnished,1060,1500,323,20
São Paulo,142,3,4,3,13,acept,not furnished,1900,4600,3509,33
São Paulo,80,1,2,2,5,acept,not furnished,0,6522,0,83
São Paulo,100,3,3,3,0,not acept,not furnished,0,2500,246,38
Campinas,180,3,4,4,0,acept,not furnished,0,3230,250,49
Porto Alegre,180,4,1,1,0,acept,not furnished,1,4480,375,80
São Paulo,72,1,1,1,0,not acept,furnished,670,4000,175,51
São Paulo,90,2,2,1,0,acept,not furnished,0,2200,0,34
Campinas,49,1,1,0,3,acept,not furnished,417,583,23,8
Porto Alegre,282,4,2,4,0,acept,furnished,0,5000,355,89
São Paulo,114,4,4,2,6,acept,not furnished,1115,2530,321,33
São Paulo,170,3,3,2,8,acept,not furnished,1800,7000,559,89
São Paulo,200,3,2,3,0,acept,not furnished,0,3600,251,55
São Paulo,130,4,4,3,2,acept,not furnished,1160,3000,459,39
Belo Horizonte,300,3,4,4,0,acept,not furnished,0,7500,350,123
São Paulo,45,1,1,0,2,not acept,not furnished,150,750,0,10
São Paulo,245,3,5,4,3,acept,furnished,2300,10000,1218,127
São Paulo,155,2,3,2,0,acept,not furnished,0,4000,377,61
Belo Horizonte,300,3,3,4,0,acept,not furnished,0,3500,431,58
Rio de Janeiro,30,1,1,0,4,not acept,furnished,380,2200,59,29
São Paulo,125,2,2,1,0,acept,furnished,0,2800,392,43
Campinas,76,1,2,0,1,acept,not furnished,300,700,100,9
São Paulo,58,2,2,2,2,acept,not furnished,833,2030,189,26
São Paulo,140,3,2,2,0,acept,not furnished,0,2600,45,40
São Paulo,49,2,1,1,1,acept,not furnished,415,1368,0,18
São Paulo,35,1,1,0,4,acept,not furnished,320,1700,0,22
Rio de Janeiro,100,3,1,1,0,acept,not furnished,495,1700,17,22
Porto Alegre,86,2,2,2,3,acept,not furnished,1000,2950,120,44
Campinas,58,1,1,1,6,acept,not furnished,676,3300,108,42
Porto Alegre,62,3,2,1,2,acept,furnished,550,2100,50,31
Belo Horizonte,95,3,2,2,10,acept,not furnished,657,2300,143,31
São Paulo,52,1,1,1,11,acept,not furnished,730,2100,38,27
São Paulo,80,2,1,0,0,acept,not furnished,0,1280,59,20
Belo Horizonte,300,4,4,4,0,acept,not furnished,0,6500,428,107
São Paulo,70,2,2,0,6,acept,not furnished,570,1390,212,18
Porto Alegre,130,3,3,1,6,acept,not furnished,1000,4900,167,72
Campinas,39,1,1,1,1,not acept,furnished,573,1128,32,15
Belo Horizonte,73,2,1,1,11,acept,furnished,600,4500,40,60
São Paulo,68,2,1,1,15,acept,not furnished,520,2280,9,29
Campinas,80,2,1,0,0,acept,not furnished,0,1200,0,19
São Paulo,146,3,4,4,15,acept,not furnished,1510,6000,631,77
Rio de Janeiro,100,3,1,0,2,acept,not furnished,0,2000,209,26
Campinas,60,2,1,1,2,acept,not furnished,314,1000,0,13
São Paulo,55,2,1,1,7,not acept,not furnished,784,3500,135,45
Campinas,40,1,1,1,6,acept,not furnished,600,650,35,9
Porto Alegre,30,1,1,0,0,not acept,not furnished,0,500,0,9
São Paulo,68,2,2,2,12,not acept,not furnished,2600,2300,0,30
Campinas,35,1,1,1,11,acept,not furnished,350,966,25,13
São Paulo,190,4,4,3,11,acept,furnished,1780,6900,0,88
Rio de Janeiro,45,1,1,0,1,acept,not furnished,0,1200,78,16
Porto Alegre,110,2,1,0,0,acept,not furnished,0,1070,1160,20
Campinas,330,3,3,2,10,not acept,not furnished,2700,5100,650,65
São Paulo,75,3,1,1,2,acept,furnished,770,1900,85,25
Porto Alegre,50,1,1,0,2,acept,furnished,300,1600,42,24
Porto Alegre,52,2,1,0,4,acept,not furnished,401,730,21,11
Belo Horizonte,55,2,1,1,1,acept,not furnished,200,840,77,12
Rio de Janeiro,74,2,1,0,11,acept,not furnished,1154,1900,189,25
São Paulo,26,1,1,1,3,acept,furnished,402,1396,0,18
São Paulo,80,2,1,0,1,acept,furnished,500,3000,0,39
Campinas,150,2,2,1,0,acept,not furnished,0,1060,167,16
São Paulo,135,3,2,2,9,acept,not furnished,1836,4200,543,54
Belo Horizonte,140,4,3,4,9,acept,not furnished,500,3500,230,47
Campinas,76,3,1,1,2,acept,not furnished,480,1300,92,17
Belo Horizonte,38,1,1,0,2,not acept,not furnished,0,1300,0,18
Rio de Janeiro,30,1,1,0,8,not acept,furnished,445,1512,0,7
São Paulo,260,2,2,2,0,not acept,not furnished,0,3800,567,58
Porto Alegre,77,3,2,1,2,not acept,not furnished,284,1260,20,19
Rio de Janeiro,290,4,3,1,6,acept,not furnished,2500,7000,459,91
Rio de Janeiro,47,2,1,0,4,acept,not furnished,578,1500,0,20
São Paulo,80,2,2,1,7,acept,not furnished,1363,3700,96,47
São Paulo,244,4,3,4,2,acept,furnished,2375,4774,1033,61
Campinas,45,1,1,0,9,acept,not furnished,670,800,39,11
Belo Horizonte,85,3,2,2,3,not acept,not furnished,686,1700,160,23
São Paulo,98,3,2,2,3,acept,not furnished,1400,2000,383,26
São Paulo,100,2,1,1,0,not acept,not furnished,0,1450,0,22
Rio de Janeiro,120,3,2,0,2,acept,not furnished,1300,3700,331,48
São Paulo,190,3,2,1,8,acept,furnished,2180,4500,150,58
São Paulo,105,3,2,2,1,acept,furnished,1544,7800,488,99
Campinas,50,2,1,1,3,acept,not furnished,613,1000,20,13
São Paulo,126,4,3,2,4,not acept,not furnished,1500,4500,417,58
São Paulo,74,2,3,1,2,acept,not furnished,1180,4500,105,58
Rio de Janeiro,130,3,3,2,3,acept,furnished,2500,7000,500,91
São Paulo,140,2,1,1,6,not acept,furnished,2000,5500,300,70
Porto Alegre,160,3,2,2,0,acept,not furnished,100,2000,75,36
Rio de Janeiro,90,2,2,1,4,acept,not furnished,1090,900,144,12
Rio de Janeiro,144,4,2,2,4,acept,not furnished,2000,3590,378,47
Rio de Janeiro,170,3,1,1,10,acept,furnished,600,2480,100,32
Rio de Janeiro,65,2,1,1,7,acept,not furnished,750,1400,59,19
Porto Alegre,80,2,1,0,0,acept,not furnished,0,990,0,18
São Paulo,20,1,1,0,4,not acept,furnished,150,3142,67,40
São Paulo,79,2,2,2,18,not acept,furnished,800,5900,280,75
São Paulo,70,2,1,0,1,acept,not furnished,0,2448,159,32
São Paulo,30,1,1,0,9,not acept,furnished,423,2350,46,30
São Paulo,250,3,5,3,4,acept,not furnished,3500,6800,0,87
Porto Alegre,50,1,1,0,2,acept,furnished,300,930,25,14
São Paulo,116,3,2,2,5,acept,not furnished,1726,2300,568,30
São Paulo,216,4,3,4,28,not acept,not furnished,1868,5000,657,64
São Paulo,290,3,5,4,8,acept,furnished,3580,7000,0,89
São Paulo,300,5,6,6,0,acept,not furnished,0,9500,2084,143
São Paulo,245,4,3,4,8,acept,not furnished,3450,6000,1667,77
Belo Horizonte,150,4,2,3,18,not acept,furnished,1300,4900,480,66
São Paulo,130,3,4,2,11,not acept,not furnished,1550,2318,411,30
São Paulo,112,1,2,3,0,acept,not furnished,0,2878,84,44
São Paulo,78,2,2,1,8,acept,not furnished,586,1680,63,22
São Paulo,84,2,1,2,11,not acept,furnished,800,4000,240,51
Rio de Janeiro,23,1,1,0,8,not acept,not furnished,569,2000,25,26
Belo Horizonte,174,3,1,0,0,not acept,not furnished,0,5500,120,91
São Paulo,104,1,3,2,14,not acept,not furnished,2000,4200,500,54
Porto Alegre,63,1,1,0,3,acept,not furnished,340,900,38,14
São Paulo,51,2,1,1,7,acept,not furnished,468,1100,75,14
Rio de Janeiro,70,2,2,1,4,acept,not furnished,1500,3460,332,45
Belo Horizonte,150,4,4,2,12,acept,not furnished,1218,4000,501,54
Rio de Janeiro,90,2,2,1,8,acept,not furnished,800,2156,90,9
Rio de Janeiro,80,2,2,1,2,acept,furnished,4100,7500,584,97
Porto Alegre,60,1,1,1,4,not acept,not furnished,2400,800,209,12
Belo Horizonte,85,3,2,1,2,not acept,not furnished,450,1500,85,20
São Paulo,70,2,1,0,24,not acept,furnished,450,3200,50,41
Rio de Janeiro,50,1,1,0,2,not acept,not furnished,800,800,26,11
São Paulo,38,1,1,0,6,acept,not furnished,420,2080,24,27
Porto Alegre,147,3,3,3,0,acept,not furnished,0,2600,81,47
Porto Alegre,222,3,2,2,3,not acept,furnished,770,5083,350,75
São Paulo,185,4,4,4,8,acept,not furnished,2500,7500,1042,96
Campinas,284,3,5,6,0,acept,not furnished,550,5100,417,77
São Paulo,45,2,1,1,6,not acept,not furnished,240,1470,30,19
Rio de Janeiro,290,3,3,1,9,acept,not furnished,1600,5300,853,69
São Paulo,74,3,2,2,15,acept,not furnished,850,1250,100,16
Campinas,115,3,2,2,15,acept,not furnished,1018,2690,214,35
Porto Alegre,37,1,1,0,4,acept,not furnished,338,1600,67,24
São Paulo,30,1,1,0,1,not acept,not furnished,0,1459,0,10
São Paulo,87,1,1,2,14,acept,furnished,870,7900,150,101
São Paulo,250,3,4,4,16,acept,not furnished,3421,10700,1224,136
São Paulo,250,3,3,3,0,acept,not furnished,0,4500,150,68
São Paulo,30,1,1,1,16,acept,not furnished,399,1799,0,23
Belo Horizonte,62,3,1,1,2,not acept,not furnished,260,950,59,13
Rio de Janeiro,115,2,2,2,1,acept,not furnished,900,3000,75,39
Rio de Janeiro,130,3,1,0,4,acept,not furnished,1050,6800,193,28
São Paulo,35,1,1,0,15,acept,not furnished,306,2000,0,26
São Paulo,100,3,2,0,0,not acept,not furnished,0,3000,914,46
Campinas,85,3,2,2,9,acept,not furnished,1225,2600,182,33
São Paulo,60,1,1,1,0,acept,not furnished,0,1500,100,23
Campinas,197,3,3,2,8,acept,not furnished,1600,2500,325,32
São Paulo,177,4,5,4,12,acept,not furnished,1500,9200,959,117
Rio de Janeiro,96,2,1,0,8,acept,furnished,700,5000,181,65
Rio de Janeiro,126,2,2,1,5,acept,not furnished,1800,7500,420,97
São Paulo,130,3,3,1,6,acept,not furnished,1390,4200,257,54
Campinas,113,2,1,1,8,acept,not furnished,670,1250,92,16
São Paulo,80,1,1,1,10,acept,not furnished,1800,2500,180,32
São Paulo,33,1,1,1,12,acept,furnished,560,2900,84,37
São Paulo,50,1,1,1,0,acept,not furnished,0,1100,0,17
Porto Alegre,70,2,2,0,4,acept,not furnished,330,1410,59,21
Belo Horizonte,332,3,2,8,0,not acept,not furnished,0,7000,270,115
Rio de Janeiro,83,2,3,2,4,acept,furnished,3850,6000,1128,78
Campinas,62,2,2,2,5,acept,not furnished,800,3000,14,39
São Paulo,30,1,1,0,12,acept,furnished,350,3300,0,42
São Paulo,240,4,6,4,2,not acept,not furnished,2000,4410,0,56
São Paulo,27,1,1,0,0,not acept,not furnished,0,835,0,13
Rio de Janeiro,87,3,2,1,3,acept,not furnished,1200,1440,67,19
Porto Alegre,238,3,3,3,2,acept,furnished,700,4180,167,62
Rio de Janeiro,68,2,1,0,3,acept,not furnished,925,2300,245,30
Rio de Janeiro,30,1,1,0,19,acept,not furnished,590,800,126,11
Rio de Janeiro,24,1,1,0,5,acept,furnished,500,1200,25,16
São Paulo,80,3,2,1,1,not acept,not furnished,402,1613,80,21
Belo Horizonte,70,3,1,1,3,acept,not furnished,275,1100,63,15
São Paulo,250,4,3,2,0,not acept,not furnished,0,10000,0,151
Belo Horizonte,83,3,3,2,5,acept,furnished,990,3500,216,47
Campinas,75,2,1,1,0,acept,not furnished,0,1300,0,17
São Paulo,154,4,3,3,4,acept,not furnished,1630,4350,742,56
Rio de Janeiro,80,2,2,1,5,acept,not furnished,891,1800,125,24
Porto Alegre,156,3,1,0,2,acept,not furnished,500,1600,142,24
São Paulo,190,3,4,3,2,acept,not furnished,3800,5950,1209,76
São Paulo,200,3,2,2,0,acept,not furnished,0,2900,791,44
Belo Horizonte,57,3,2,1,2,acept,not furnished,225,1100,78,15
Belo Horizonte,110,3,2,2,3,not acept,furnished,550,2600,248,20
São Paulo,240,3,4,5,9,acept,not furnished,3200,6400,1400,82
São Paulo,40,1,1,1,9,not acept,not furnished,440,2800,100,36
Campinas,160,3,2,2,12,acept,not furnished,1026,1650,243,21
São Paulo,120,3,2,2,1,acept,not furnished,2450,3940,875,50
Campinas,51,1,1,1,1,acept,not furnished,670,820,90,11
Porto Alegre,55,1,1,1,3,acept,not furnished,250,2300,45,34
São Paulo,168,3,4,2,9,acept,not furnished,1800,5500,65,70
Porto Alegre,68,1,2,1,4,acept,furnished,500,2500,117,37
São Paulo,260,4,4,6,22,acept,furnished,2480,5500,1167,70
São Paulo,93,2,2,1,8,acept,not furnished,1258,2490,12,32
São Paulo,182,3,3,5,0,acept,not furnished,0,4200,250,64
Rio de Janeiro,215,3,2,0,5,acept,not furnished,1400,4000,38,52
São Paulo,280,3,3,4,0,acept,not furnished,0,9500,990,143
Rio de Janeiro,68,2,1,1,5,acept,not furnished,660,870,109,12
São Paulo,76,1,2,1,4,acept,furnished,1180,4200,30,54
São Paulo,156,3,4,3,4,acept,not furnished,1650,9000,667,115
Porto Alegre,271,4,3,1,7,acept,not furnished,1500,3900,500,57
Campinas,297,4,6,2,3,acept,not furnished,2800,2800,433,36
São Paulo,73,2,1,1,8,acept,not furnished,525,1360,6,18
São Paulo,100,2,3,3,0,acept,furnished,1200,7650,250,97
São Paulo,100,3,2,0,3,not acept,not furnished,800,2000,250,26
Campinas,180,3,4,4,0,acept,not furnished,1000,4500,127,68
Porto Alegre,40,1,1,0,7,acept,not furnished,180,1000,6,15
Rio de Janeiro,106,3,2,1,5,acept,not furnished,1434,5000,338,65
São Paulo,63,2,2,1,19,acept,furnished,1000,11000,133,140
Rio de Janeiro,200,4,3,2,6,acept,furnished,2100,9200,603,119
Rio de Janeiro,65,2,2,0,1,acept,not furnished,250,3600,103,47
Rio de Janeiro,25,1,1,0,4,acept,furnished,356,1984,55,23
São Paulo,95,3,2,2,5,acept,not furnished,1760,1200,296,16
São Paulo,36,1,1,1,8,acept,furnished,600,3400,80,44
Rio de Janeiro,273,4,4,2,5,acept,not furnished,2800,10200,632,132
São Paulo,159,2,2,1,8,acept,furnished,1236,4200,251,54
Rio de Janeiro,110,2,2,1,6,acept,furnished,2500,5000,1417,65
Porto Alegre,130,4,4,3,3,acept,furnished,1600,10840,292,159
São Paulo,20,1,1,0,0,not acept,not furnished,0,990,0,13
São Paulo,330,4,5,4,0,acept,not furnished,0,4000,274,61
Rio de Janeiro,30,1,1,0,8,not acept,not furnished,550,1216,25,16
São Paulo,190,4,3,2,1,acept,not furnished,1733,5000,570,64
São Paulo,195,2,3,1,10,acept,not furnished,1500,6000,334,77
São Paulo,43,2,7,2,11,acept,not furnished,257,2270,0,29
Campinas,49,2,1,1,5,acept,not furnished,273,950,0,13
São Paulo,68,3,1,1,1,acept,not furnished,560,1410,115,18
Porto Alegre,63,2,2,2,3,acept,furnished,500,2150,70,32
São Paulo,298,4,4,3,6,acept,not furnished,3356,9000,1190,115
São Paulo,52,1,2,1,4,acept,furnished,795,3850,297,49
São Paulo,170,4,2,1,3,acept,furnished,2437,5200,570,66
Rio de Janeiro,120,3,2,2,1,acept,not furnished,1784,5300,350,69
Rio de Janeiro,30,1,1,0,19,acept,not furnished,800,1250,0,17
Belo Horizonte,67,2,1,0,5,not acept,furnished,388,1140,71,16
São Paulo,210,3,4,0,0,acept,furnished,0,4200,175,64
Porto Alegre,40,1,1,1,1,not acept,furnished,250,1050,8,16
Porto Alegre,117,3,2,1,1,acept,not furnished,706,3400,217,50
São Paulo,67,2,1,1,7,acept,not furnished,570,1420,4,18
Porto Alegre,60,2,1,2,0,acept,not furnished,0,1400,0,25
Rio de Janeiro,34,1,1,0,7,acept,not furnished,625,1700,65,22
Porto Alegre,96,2,1,0,2,not acept,not furnished,200,1000,40,15
Porto Alegre,70,1,2,0,0,not acept,not furnished,0,1500,59,27
Rio de Janeiro,65,1,1,0,10,not acept,furnished,672,2400,116,31
São Paulo,58,2,2,1,18,acept,not furnished,317,1783,0,23
São Paulo,140,3,3,3,2,acept,not furnished,1640,4200,775,54
São Paulo,195,3,4,3,0,acept,not furnished,0,8500,59,128
Rio de Janeiro,83,2,1,1,8,acept,furnished,1108,1800,104,24
Porto Alegre,40,1,1,1,6,acept,not furnished,180,1250,6,19
São Paulo,70,1,1,0,0,not acept,not furnished,0,900,0,14
Rio de Janeiro,94,3,3,2,4,acept,not furnished,2076,5000,357,65
São Paulo,34,1,1,1,11,not acept,furnished,620,2800,0,36
Campinas,30,1,1,0,4,acept,not furnished,336,503,10,7
São Paulo,73,2,2,1,12,acept,not furnished,700,1250,150,16
Campinas,270,3,3,3,1,acept,not furnished,2500,7220,560,92
São Paulo,40,1,1,1,16,not acept,not furnished,900,3000,183,39
São Paulo,25,1,1,0,0,not acept,not furnished,0,836,0,13
São Paulo,112,3,2,1,8,acept,not furnished,810,3850,98,49
São Paulo,105,3,2,2,6,acept,not furnished,1002,2583,35,33
São Paulo,130,3,2,2,0,acept,not furnished,0,3300,108,50
Belo Horizonte,118,4,2,1,1,acept,not furnished,600,2300,111,31
Campinas,85,3,2,1,1,acept,not furnished,650,1300,75,17
São Paulo,109,3,2,1,2,acept,not furnished,1450,5300,0,68
Belo Horizonte,300,4,3,3,0,acept,not furnished,0,6290,519,104
Belo Horizonte,72,2,3,0,1,acept,furnished,826,2400,220,32
Belo Horizonte,148,4,3,2,12,acept,not furnished,1886,5500,399,74
Porto Alegre,75,2,1,0,9,acept,not furnished,450,1000,34,15
Rio de Janeiro,68,2,2,1,7,not acept,not furnished,655,1100,42,15
São Paulo,64,2,2,2,8,not acept,not furnished,800,2100,59,27
Belo Horizonte,206,4,3,2,4,acept,not furnished,1530,6500,565,87
São Paulo,320,3,4,3,8,acept,not furnished,3400,6800,1,87
Rio de Janeiro,116,3,3,2,2,not acept,not furnished,557,2500,230,33
São Paulo,320,4,3,4,5,acept,not furnished,3000,5200,292,66
Rio de Janeiro,55,1,1,1,1,acept,furnished,2750,2400,635,31
São Paulo,85,2,2,0,8,acept,furnished,850,4900,0,63
São Paulo,100,2,2,1,6,not acept,not furnished,1000,2690,8,35
Porto Alegre,220,3,2,2,0,acept,not furnished,0,2600,53,47
Rio de Janeiro,80,2,2,0,6,acept,furnished,810,2000,289,26
Campinas,66,1,1,2,2,acept,not furnished,577,1600,41,21
Porto Alegre,80,2,2,1,12,acept,not furnished,500,2000,0,30
São Paulo,260,5,4,4,12,acept,not furnished,3400,11000,1400,140
Porto Alegre,88,2,2,1,3,acept,not furnished,550,2100,800,31
Campinas,157,3,5,3,1,acept,not furnished,2300,7000,442,89
São Paulo,129,3,5,0,14,acept,not furnished,1200,6000,561,77
São Paulo,310,3,4,3,8,acept,not furnished,2400,4500,900,58
Porto Alegre,215,3,4,2,1,acept,not furnished,1900,3600,300,53
São Paulo,250,3,4,2,0,acept,not furnished,0,4200,192,64
São Paulo,140,3,2,2,13,not acept,not furnished,1475,2000,171,26
São Paulo,100,1,1,0,0,not acept,not furnished,0,950,0,15
Campinas,47,2,1,1,2,acept,not furnished,253,1200,20,16
Campinas,48,2,1,1,0,acept,not furnished,250,1200,40,16
São Paulo,71,2,3,2,13,not acept,not furnished,500,3700,50,47
São Paulo,70,2,1,2,0,not acept,not furnished,0,1400,85,22
São Paulo,67,2,1,1,3,not acept,not furnished,722,2600,198,33
São Paulo,120,3,2,1,0,acept,not furnished,0,1850,84,28
Rio de Janeiro,120,3,2,0,5,acept,furnished,981,5000,168,65
São Paulo,92,2,1,0,9,not acept,not furnished,935,1790,0,23
Porto Alegre,78,3,2,2,6,acept,furnished,720,3500,169,52
São Paulo,100,3,1,1,10,acept,not furnished,700,1400,0,18
São Paulo,87,2,3,2,16,not acept,not furnished,541,5700,216,73
São Paulo,160,2,2,4,0,acept,not furnished,0,2975,117,45
São Paulo,100,2,3,2,7,acept,furnished,1110,4000,375,51
