city,area,rooms,bathroom,parking spaces,floor,animal,furniture,Hassoc_tax,rent,prop_tax,fire_insur
1,340,4,4,3,14,not acept,not furnished,5000,5000,1084,64
1,200,3,4,2,0,acept,not furnished,0,6500,209,98
1,150,3,3,1,3,not acept,not furnished,2229,4500,484,58
1,98,3,3,2,1,acept,furnished,1975,2970,459,38
1,300,4,3,2,13,acept,furnished,2600,8500,524,108
1,35,1,1,1,14,not acept,not furnished,450,2700,0,35
1,63,3,2,1,8,acept,not furnished,440,3300,10,42
1,150,3,2,1,6,not acept,not furnished,1246,5500,0,70
1,170,3,3,2,0,acept,not furnished,0,4850,334,73
0,110,3,3,2,0,acept,not furnished,560,3200,88,49
1,55,2,1,1,4,not acept,furnished,350,2450,237,32
1,47,1,1,0,0,not acept,not furnished,100,1000,76,13
1,80,1,1,1,0,acept,not furnished,0,1150,75,18
1,65,2,2,2,7,acept,furnished,1037,4000,245,51
0,35,1,1,1,0,not acept,furnished,Sem info,1000,0,16
1,100,2,2,0,0,acept,not furnished,0,1765,0,27
0,47,1,1,0,7,acept,not furnished,463,1000,17,13
1,272,5,5,2,0,acept,not furnished,0,11000,917,166
1,90,3,3,1,11,acept,not furnished,1347,4650,241,59
1,83,2,2,1,3,acept,furnished,620,2300,119,30
1,35,1,1,0,5,acept,not furnished,270,1300,0,17
1,130,3,2,2,0,acept,not furnished,0,5100,183,77
1,218,4,4,3,10,acept,furnished,2347,8400,1105,107
1,20,1,1,0,1,not acept,furnished,Incluso,2060,0,27
1,70,2,2,2,5,not acept,not furnished,990,2500,71,32
1,400,4,3,3,0,acept,not furnished,0,7000,900,106
1,60,1,2,1,2,acept,not furnished,1155,4000,112,51
1,140,3,2,1,0,acept,furnished,Sem info,8200,0,124
1,120,2,2,0,1,acept,not furnished,300,3600,120,46
1,110,3,3,2,4,not acept,not furnished,1200,3900,484,50
1,42,1,1,1,4,not acept,furnished,660,4400,41,56
1,300,2,3,2,5,acept,furnished,3500,10500,0,134
1,50,2,2,1,10,acept,not furnished,400,1900,0,25
1,110,4,3,3,1,not acept,furnished,1650,2230,567,29
1,72,2,2,1,12,acept,not furnished,678,2406,0,10
1,130,3,4,4,0,acept,not furnished,1100,3280,484,50
1,170,2,2,1,8,acept,not furnished,2700,2000,250,26
0,38,1,1,0,5,not acept,not furnished,440,892,17,12
1,138,3,3,3,0,acept,furnished,0,3900,145,59
0,45,1,1,1,9,not acept,furnished,492,1900,83,25
1,230,3,6,5,18,acept,furnished,2200,11050,1500,141
0,206,5,3,2,0,acept,not furnished,Incluso,3500,189,53
1,300,2,2,0,0,acept,furnished,0,3500,292,53
1,25,1,1,0,3,acept,not furnished,450,1650,30,21
1,200,1,2,0,0,acept,not furnished,0,8000,700,121
1,150,3,3,2,7,acept,not furnished,1300,3400,200,44
1,54,2,2,1,6,acept,not furnished,954,2800,199,36
1,82,3,2,2,4,not acept,not furnished,860,2600,209,33
1,84,2,2,0,1,acept,furnished,850,6000,250,77
1,200,1,3,2,0,not acept,not furnished,Incluso,3000,321,46
1,230,4,3,1,2,not acept,not furnished,2400,3600,464,46
1,56,2,1,0,0,acept,not furnished,200,1400,0,10
1,50,1,1,0,1,acept,not furnished,150,1294,0,6
1,163,4,4,3,2,not acept,furnished,2300,9500,1000,121
1,35,1,1,1,12,not acept,furnished,1170,2200,242,28
1,120,3,3,2,0,acept,not furnished,0,2750,125,42
0,60,1,1,0,3,acept,not furnished,250,1300,75,17
1,54,2,1,1,8,acept,not furnished,630,1550,84,20
1,250,5,4,3,0,acept,not furnished,Sem info,3680,666,56
1,50,2,1,1,9,acept,not furnished,410,1998,43,26
1,300,2,1,2,0,acept,not furnished,Incluso,2800,350,43
0,130,3,2,1,0,acept,not furnished,0,1300,250,20
1,120,3,2,1,18,acept,not furnished,1150,5300,167,68
1,89,2,2,0,7,acept,furnished,428,3900,5,50
0,69,3,2,2,11,acept,not furnished,582,2000,142,26
1,55,1,1,0,0,acept,not furnished,0,1650,0,25
1,110,3,2,1,0,acept,not furnished,Sem info,3200,0,49
1,50,2,1,1,2,not acept,furnished,399,1650,0,21
0,80,3,1,1,1,acept,not furnished,380,1328,50,10
1,66,2,2,1,23,acept,not furnished,360,2583,0,10
1,180,3,4,3,12,acept,not furnished,2047,2200,902,28
1,135,2,3,1,22,acept,not furnished,1415,6500,339,83
1,74,2,1,1,5,acept,not furnished,569,2024,71,8
1,56,2,1,1,6,acept,not furnished,680,2200,11,28
0,40,1,1,1,6,acept,not furnished,600,650,35,9
1,86,3,2,2,6,acept,furnished,800,3100,203,40
1,70,2,2,0,0,not acept,not furnished,Incluso,1500,0,23
1,30,1,1,0,1,acept,not furnished,50,1150,50,15
1,438,5,6,5,0,not acept,not furnished,0,12000,817,181
0,72,2,1,2,16,acept,not furnished,730,1200,89,16
1,66,1,1,1,10,not acept,furnished,762,3500,65,45
0,70,2,1,1,4,acept,not furnished,452,1000,42,13
0,380,4,6,6,0,not acept,not furnished,0,4100,269,62
0,248,3,4,4,2,acept,not furnished,2648,8000,667,102
1,109,3,1,1,1,acept,not furnished,1200,2800,145,36
0,135,3,2,2,3,acept,not furnished,1100,2400,92,31
1,54,2,2,1,4,acept,not furnished,954,2800,199,36
1,170,3,3,2,0,acept,not furnished,0,2750,100,42
1,45,1,1,2,12,acept,furnished,530,3350,0,43
1,180,3,4,3,7,acept,furnished,2420,4500,680,58
0,51,2,1,0,2,acept,not furnished,271,980,21,13
1,166,3,2,2,2,acept,not furnished,2124,7000,882,89
0,63,2,1,1,1,acept,not furnished,498,870,90,12
1,73,2,2,1,11,acept,not furnished,700,1250,150,16
1,126,3,4,3,4,acept,not furnished,1560,4000,1021,51
1,87,2,2,1,5,acept,not furnished,2100,2975,117,38
1,171,3,5,3,16,acept,not furnished,1320,10600,870,135
1,65,3,2,1,10,not acept,not furnished,587,3250,113,42
1,63,2,1,2,12,acept,not furnished,1200,5500,220,70
1,59,2,2,1,6,acept,not furnished,500,2500,75,32
1,70,2,1,0,0,not acept,not furnished,0,1210,59,19
1,90,2,1,1,0,acept,not furnished,0,2735,19,42
1,35,2,1,0,11,acept,not furnished,568,2399,0,31
1,30,1,1,1,3,acept,furnished,700,3300,9,42
1,61,1,2,2,1,not acept,furnished,2200,4000,250,51
0,54,1,1,1,5,acept,furnished,751,2350,127,30
1,32,1,1,1,23,acept,not furnished,1800,2000,416,26
0,90,3,2,1,3,acept,not furnished,920,1300,129,17
1,93,2,1,1,4,not acept,furnished,985,5500,110,70
0,44,1,1,0,4,acept,not furnished,417,520,23,7
1,220,4,4,4,10,acept,not furnished,2200,5500,832,70
1,100,2,2,0,0,acept,not furnished,0,2500,220,38
1,55,2,2,1,17,not acept,not furnished,700,1800,0,26
1,100,2,3,1,7,not acept,furnished,1149,4930,266,63
1,35,1,1,1,5,acept,furnished,815,3200,149,41
1,60,2,2,1,14,not acept,furnished,916,5650,59,72
1,162,3,4,0,0,acept,not furnished,0,3200,267,49
1,165,4,3,2,0,acept,not furnished,Sem info,5000,46,76
1,97,2,3,2,11,acept,furnished,700,2820,167,36
0,55,1,1,0,7,acept,not furnished,480,1200,50,16
1,230,3,3,3,6,not acept,not furnished,2100,10500,792,134
1,77,2,2,1,8,acept,not furnished,840,3260,34,42
1,42,1,1,1,4,not acept,not furnished,1200,2350,151,30
1,180,3,3,1,0,not acept,not furnished,Incluso,3000,117,46
1,50,2,1,1,15,acept,not furnished,650,1300,34,17
1,200,5,2,3,0,acept,not furnished,0,4800,300,73
1,290,6,3,4,0,acept,not furnished,0,8000,1525,121
1,49,1,1,0,12,not acept,furnished,443,3800,89,49
1,38,1,1,1,16,acept,furnished,1100,2863,0,37
1,280,4,6,3,8,acept,not furnished,4500,4800,1500,61
1,68,2,2,0,6,not acept,furnished,630,6443,20,82
1,70,2,3,1,16,acept,not furnished,1100,1500,292,20
0,280,4,3,3,0,acept,not furnished,0,2167,169,33
1,140,3,2,3,13,acept,furnished,1100,8000,167,102
1,225,4,3,2,0,acept,not furnished,0,3400,132,52
1,70,2,1,2,0,not acept,not furnished,0,1400,85,22
1,81,3,1,1,3,acept,not furnished,900,2800,142,36
1,19,1,1,0,0,not acept,not furnished,0,1200,41,16
1,233,4,5,4,7,acept,furnished,3240,11000,92,140
1,43,2,1,1,1,not acept,not furnished,750,1375,17,18
1,50,1,1,0,0,not acept,not furnished,Incluso,1200,0,19
1,54,1,1,1,13,not acept,furnished,679,5000,359,64
1,50,1,1,1,6,acept,furnished,1000,1884,0,11
1,336,4,4,6,0,acept,not furnished,0,7677,950,116
1,150,2,2,2,0,acept,not furnished,0,6000,667,91
0,200,3,2,3,0,acept,not furnished,0,3000,125,46
1,40,2,1,0,3,acept,not furnished,80,1275,87,17
1,35,1,1,0,0,acept,not furnished,0,1150,30,15
1,35,1,1,0,0,acept,not furnished,0,900,11,14
1,90,3,2,2,3,acept,furnished,980,2500,0,11
1,300,3,2,5,0,acept,not furnished,0,11500,2000,173
1,520,3,4,8,0,not acept,not furnished,0,10000,1008,151
1,180,3,4,4,22,acept,not furnished,1545,12000,818,153
1,160,3,1,2,0,acept,not furnished,0,5000,225,76
1,72,2,2,1,0,acept,not furnished,700,3536,0,28
1,43,1,1,0,5,acept,furnished,1195,680,220,9
1,120,3,2,2,0,acept,not furnished,0,6400,547,97
1,70,2,1,0,0,acept,not furnished,0,1300,70,20
1,86,3,2,1,7,acept,not furnished,890,2500,84,32
1,67,2,2,2,1,acept,not furnished,618,2372,0,8
1,37,1,1,1,21,acept,not furnished,540,4000,50,51
1,350,3,5,5,0,acept,not furnished,0,5500,675,83
0,70,1,1,2,0,acept,not furnished,0,1450,5,22
1,159,2,2,2,12,acept,not furnished,2078,7000,505,89
1,220,6,2,2,0,acept,not furnished,0,4500,125,68
1,70,3,1,1,10,not acept,not furnished,500,1650,0,21
1,164,4,4,2,6,not acept,not furnished,2159,5000,386,64
1,190,3,3,1,8,acept,furnished,2173,8000,600,102
1,190,3,2,2,9,acept,not furnished,1700,5700,492,73
1,35,1,1,0,15,acept,not furnished,300,1500,0,20
0,110,3,3,2,0,acept,not furnished,560,3200,88,49
1,65,3,2,1,2,acept,furnished,1000,3200,245,41
1,114,4,4,2,6,acept,not furnished,1115,2790,321,36
1,190,4,4,2,0,not acept,not furnished,0,4450,223,67
1,115,2,1,0,0,acept,not furnished,0,1550,0,24
1,65,2,1,0,7,not acept,not furnished,248,1200,42,16
1,59,2,1,1,8,acept,not furnished,0,3000,0,39
1,68,2,2,2,7,acept,furnished,1500,6600,0,84
1,46,1,1,0,2,acept,not furnished,553,1437,58,19
1,57,2,2,2,12,acept,not furnished,1250,2800,209,36
0,48,2,1,1,4,acept,not furnished,243,850,0,11
1,245,4,4,3,5,acept,not furnished,3519,6800,1219,87
1,20,1,1,0,0,acept,furnished,602,1800,130,23
1,45,1,1,0,1,not acept,not furnished,50,1360,0,18
0,60,1,2,1,10,acept,not furnished,630,1338,72,17
1,76,2,2,2,17,acept,not furnished,640,4200,52,54
1,84,2,2,1,14,acept,not furnished,782,5300,145,68
1,101,3,2,2,7,acept,furnished,1097,3200,319,41
1,310,4,3,3,11,acept,not furnished,3500,8000,0,102
1,183,4,3,4,3,acept,not furnished,2380,5950,192,76
1,73,2,2,2,2,acept,not furnished,900,2652,107,9
1,290,4,3,2,1,not acept,furnished,2890,7150,862,91
1,150,3,4,4,14,not acept,furnished,1250,7925,0,29
1,68,2,2,2,12,not acept,not furnished,2600,2300,0,30
1,51,1,1,0,9,acept,not furnished,367,1950,84,25
1,120,2,1,0,1,not acept,not furnished,0,2200,113,28
1,146,3,4,4,15,acept,not furnished,1510,6000,631,77
1,104,3,2,2,2,acept,not furnished,1500,4400,432,56
1,146,3,4,2,8,acept,furnished,1800,11000,592,140
0,200,3,3,3,0,acept,not furnished,0,2000,166,31
1,44,1,1,0,0,not acept,not furnished,0,1250,19,19
1,42,1,1,2,6,acept,furnished,595,3380,0,43
0,60,2,1,1,0,acept,not furnished,0,1300,180,20
1,60,2,2,2,5,acept,not furnished,540,2000,85,26
0,50,1,1,1,2,not acept,not furnished,393,647,15,9
1,63,2,2,1,19,acept,not furnished,184,4400,136,56
1,70,2,2,4,0,acept,not furnished,0,3000,190,46
1,130,3,2,2,1,not acept,not furnished,1324,3250,571,42
1,30,1,1,0,2,acept,not furnished,0,1850,0,24
1,36,1,1,0,3,acept,furnished,450,2500,30,32
1,257,4,4,4,14,not acept,not furnished,5000,12000,1584,153
1,198,3,3,0,14,acept,not furnished,2070,6000,715,77
1,300,2,3,2,8,not acept,furnished,3000,5120,500,65
1,220,3,3,3,0,acept,furnished,0,2800,250,43
1,50,1,1,0,19,not acept,not furnished,400,1077,0,14
0,110,3,2,1,6,acept,not furnished,1090,1200,217,16
1,280,5,5,4,13,acept,not furnished,3100,10000,1167,127
1,400,4,4,3,0,acept,not furnished,Sem info,10000,2707,151
1,245,3,5,4,3,acept,furnished,2300,10000,1218,127
1,320,3,3,2,0,acept,not furnished,0,7200,600,109
1,209,4,4,3,7,not acept,not furnished,4300,3900,1084,50
1,360,4,5,5,0,acept,furnished,0,9600,584,145
1,75,3,1,1,1,not acept,not furnished,475,2078,Incluso,7
0,73,3,1,1,3,acept,not furnished,547,1140,100,15
1,130,3,2,1,12,acept,not furnished,1267,4500,334,58
1,160,3,3,3,9,acept,furnished,2400,10000,584,127
1,220,3,4,3,16,acept,furnished,1500,8000,555,102
1,185,3,3,2,5,acept,not furnished,1900,3410,100,44
1,37,1,1,1,5,not acept,not furnished,880,2600,105,33
1,60,2,1,0,0,acept,furnished,0,1450,0,22
1,70,1,1,1,12,acept,not furnished,520,4400,120,56
1,50,2,1,0,0,not acept,not furnished,Sem info,3100,0,40
1,85,2,1,0,1,acept,not furnished,720,3100,28,40
0,55,2,1,1,2,acept,not furnished,450,1550,83,20
1,185,3,5,2,11,acept,furnished,2007,3000,806,39
1,380,4,5,6,8,acept,furnished,3150,4900,1737,63
1,76,3,2,2,14,acept,not furnished,857,2800,215,36
1,560,4,4,0,0,acept,furnished,0,10970,2917,165
1,34,1,1,0,1,not acept,not furnished,285,1540,0,20
1,30,1,1,0,1,not acept,furnished,1200,1500,25,20
1,70,2,2,2,8,acept,not furnished,640,3650,300,47
1,132,2,2,0,1,acept,furnished,978,2900,0,37
1,55,2,1,1,2,acept,not furnished,672,1262,29,16
1,157,3,1,2,11,acept,not furnished,1776,3000,295,39
0,102,3,2,0,15,acept,not furnished,918,2500,248,32
1,420,3,5,5,0,acept,not furnished,0,8200,1084,124
1,65,2,2,1,0,acept,not furnished,0,2040,0,31
1,120,3,3,3,11,acept,not furnished,1800,2500,321,32
1,35,1,1,0,12,not acept,furnished,1400,2610,0,34
0,70,3,2,1,3,acept,furnished,650,1300,55,17
1,26,1,1,0,4,acept,furnished,400,4300,60,55
1,27,1,1,1,6,not acept,furnished,650,2000,59,26
1,220,3,3,2,8,not acept,furnished,1700,11000,542,140
1,150,2,1,2,0,acept,not furnished,0,5500,0,83
1,102,3,2,2,1,acept,not furnished,1300,1900,340,25
1,35,1,1,1,7,acept,not furnished,430,2300,0,30
0,67,3,1,1,1,not acept,not furnished,351,900,40,12
1,470,4,4,5,19,acept,not furnished,6900,6741,0,86
1,510,4,3,5,0,acept,not furnished,0,10000,517,151
1,156,3,4,3,7,not acept,not furnished,1417,5000,500,64
1,117,3,2,2,15,acept,furnished,1450,3100,200,40
1,55,1,1,1,1,acept,furnished,577,5275,80,67
1,60,2,2,1,11,not acept,furnished,1158,5500,150,70
1,300,4,5,5,3,acept,not furnished,4500,8800,2750,112
1,36,1,1,1,15,not acept,furnished,510,2300,105,30
1,315,4,5,5,20,not acept,not furnished,2500,4000,1000,29
1,320,4,6,4,0,acept,not furnished,0,6000,675,91
1,180,3,4,3,15,acept,furnished,1441,6600,690,84
1,70,2,2,0,14,not acept,not furnished,600,3200,0,41
1,71,2,1,1,10,acept,not furnished,1000,3100,97,40
0,68,3,2,2,9,acept,not furnished,568,1500,55,20
1,40,2,1,1,1,acept,not furnished,700,3300,0,42
1,38,1,1,0,17,not acept,not furnished,583,1280,100,17
1,70,2,1,0,0,not acept,not furnished,Incluso,1300,0,20
1,220,4,3,4,11,acept,furnished,1800,3000,1000,39
1,245,3,5,4,13,acept,furnished,2450,11500,1584,146
1,270,4,3,3,0,acept,not furnished,0,10900,392,164
1,380,3,3,2,1,acept,not furnished,3580,11000,1084,140
0,47,2,1,1,4,acept,not furnished,260,900,25,12
1,180,3,3,2,16,acept,not furnished,2200,11000,131,140
1,239,3,3,3,0,acept,not furnished,0,7000,177,106
1,136,3,4,3,2,acept,not furnished,1490,3200,500,41
1,150,2,3,3,0,acept,not furnished,0,5000,0,76
1,122,2,2,2,10,acept,not furnished,1761,3950,640,51
0,34,1,1,0,4,acept,not furnished,430,700,70,9
1,130,2,2,2,5,acept,furnished,1500,12000,45,153
1,90,2,1,1,14,acept,furnished,640,2000,75,26
1,75,1,1,2,8,acept,furnished,976,7000,323,89
1,39,1,1,1,11,not acept,not furnished,650,3500,164,45
1,210,3,2,2,0,acept,furnished,0,3500,101,53
1,200,4,3,3,14,not acept,not furnished,2400,6400,0,82
1,100,2,1,0,0,acept,not furnished,0,1460,84,22
1,124,3,1,0,8,not acept,not furnished,1200,1200,84,16
1,150,3,1,2,0,acept,not furnished,Sem info,3600,334,55
1,200,3,2,1,2,acept,not furnished,1750,4500,375,58
1,80,2,1,0,0,acept,not furnished,0,2200,0,34
1,40,1,1,1,3,not acept,furnished,600,2300,34,30
1,87,2,2,1,3,acept,furnished,2100,3337,0,9
1,230,3,4,3,2,acept,not furnished,3700,12000,157,153
0,45,1,1,1,16,not acept,furnished,450,3900,105,50
1,38,1,1,0,0,not acept,not furnished,Sem info,1650,0,25
1,98,3,3,2,0,acept,not furnished,0,2500,0,38
1,35,1,1,0,1,not acept,not furnished,250,1305,0,17
1,170,3,5,3,7,acept,furnished,1750,2800,600,36
0,72,2,1,0,2,not acept,not furnished,606,800,60,11
1,195,2,3,3,15,acept,furnished,2600,9200,250,117
0,170,2,3,3,16,acept,not furnished,1350,5900,167,75
0,156,4,5,3,3,not acept,not furnished,1950,1100,200,14
0,420,4,5,4,0,acept,not furnished,600,7225,584,109
1,110,2,2,1,18,acept,not furnished,1286,1780,0,23
1,165,4,3,3,10,acept,furnished,2440,6300,1292,80
1,200,4,5,4,23,not acept,not furnished,2200,6000,1334,77
1,465,4,4,4,3,acept,not furnished,4500,6500,1167,83
1,200,3,4,3,8,acept,not furnished,1400,7080,0,90
1,130,3,2,1,4,not acept,furnished,1134,7900,386,101
1,52,2,1,1,7,acept,not furnished,633,1340,8,17
1,25,1,1,0,8,acept,not furnished,450,1800,25,23
1,96,1,1,1,0,acept,not furnished,Incluso,3500,274,53
1,93,2,2,2,3,acept,not furnished,800,3500,200,45
1,85,2,2,1,6,acept,furnished,1200,5300,67,68
1,80,1,1,1,10,acept,not furnished,1300,6500,0,83
0,570,4,6,5,0,acept,not furnished,0,12000,817,181
1,150,3,3,3,19,acept,furnished,1800,2800,740,36
1,70,2,2,0,17,acept,not furnished,600,2000,75,26
1,167,3,1,0,0,acept,not furnished,0,1500,0,23
1,250,4,4,3,6,acept,not furnished,1850,6970,1580,89
1,22,1,1,0,25,acept,not furnished,472,2200,55,28
1,30,1,1,1,6,not acept,furnished,2400,3500,0,45
1,326,4,4,3,5,acept,not furnished,5307,8000,2050,102
1,300,5,3,1,0,acept,not furnished,0,10000,0,151
0,80,3,1,1,3,acept,not furnished,740,1500,63,20
1,65,2,2,2,19,not acept,not furnished,907,3500,0,45
0,48,1,1,0,9,acept,not furnished,350,670,21,9
1,200,3,4,1,8,not acept,furnished,2200,6000,375,77
1,80,2,1,2,0,acept,not furnished,0,1569,0,24
1,400,3,4,4,0,acept,not furnished,0,4172,760,63
1,70,1,1,0,0,acept,not furnished,Sem info,1400,16,22
1,300,3,3,2,0,acept,not furnished,0,6000,197,91
1,95,3,2,0,2,acept,not furnished,0,2350,0,36
1,40,1,1,0,0,not acept,not furnished,180,850,41,13
1,380,5,4,2,0,acept,not furnished,0,8000,1097,121
1,190,3,3,3,0,acept,not furnished,0,2950,267,45
0,55,1,1,1,9,acept,furnished,660,2600,73,33
0,55,2,1,1,0,acept,not furnished,400,790,24,11
1,80,3,2,2,12,not acept,not furnished,996,1850,229,24
1,77,1,1,1,8,not acept,not furnished,0,5700,0,73
1,80,2,1,0,1,acept,not furnished,0,1800,209,23
1,70,2,1,1,9,acept,not furnished,767,2707,Incluso,11
1,60,2,2,2,6,acept,not furnished,1050,2417,344,31
1,420,5,4,4,7,acept,not furnished,8000,12000,200,153
1,78,2,2,2,12,acept,not furnished,450,2700,0,35
1,158,3,4,2,4,acept,not furnished,1699,5760,459,73
1,180,3,4,3,3,acept,not furnished,1600,3500,65,45
1,60,2,1,1,13,acept,furnished,550,1620,80,21
0,50,2,1,1,1,acept,not furnished,0,800,200,11
1,318,4,6,4,13,acept,furnished,3450,10160,0,129
1,97,2,2,0,27,not acept,furnished,1100,10200,0,130
1,110,2,2,0,0,not acept,not furnished,0,1100,18,17
1,330,1,3,8,0,acept,not furnished,0,3147,0,48
0,68,2,1,2,1,acept,not furnished,520,1200,74,16
1,80,2,2,2,0,acept,not furnished,50,2200,173,34
1,70,2,1,0,0,not acept,furnished,0,1362,84,21
1,200,3,4,5,0,acept,not furnished,0,5000,350,76
1,135,3,4,3,12,not acept,not furnished,950,3800,504,49
1,36,1,1,0,9,acept,not furnished,385,2150,40,28
1,63,2,3,1,0,acept,not furnished,100,1990,110,30
0,440,4,4,4,0,acept,not furnished,2200,9810,737,148
1,45,2,1,0,0,not acept,not furnished,0,1300,109,20
1,444,4,4,5,0,acept,furnished,0,10000,584,151
1,84,1,1,1,1,not acept,not furnished,929,2500,246,32
1,36,1,1,1,11,not acept,furnished,450,3800,55,49
0,414,4,4,5,0,acept,not furnished,0,3900,506,59
1,90,3,2,2,11,not acept,not furnished,522,3000,101,39
0,50,1,1,0,4,acept,not furnished,418,520,23,7
1,26,1,1,0,2,acept,furnished,470,2200,150,28
1,132,3,2,2,14,acept,furnished,1650,5525,Incluso,19
1,49,1,1,1,4,not acept,not furnished,486,3200,0,13
1,84,2,3,2,32,not acept,furnished,850,8500,450,108
1,97,3,1,1,2,acept,furnished,915,6000,50,77
1,227,4,3,3,10,acept,furnished,4000,10000,1700,127
1,200,3,3,2,0,acept,not furnished,0,3500,292,53
0,12732,3,2,0,3,acept,not furnished,700,1600,96,21
0,254,3,4,2,0,acept,not furnished,Incluso,3000,251,46
1,88,2,3,2,11,acept,not furnished,980,6835,0,44
1,135,2,1,0,2,not acept,not furnished,0,2000,5,26
1,120,2,1,1,0,acept,not furnished,0,1600,167,25
1,246,3,4,4,5,acept,not furnished,1970,1800,1400,23
0,87,3,2,1,9,acept,not furnished,743,1800,109,23
1,372,5,4,6,0,acept,not furnished,0,9200,1041,139
1,85,3,2,3,3,acept,furnished,1100,1999,153,26
1,58,1,1,1,1,acept,furnished,475,3500,70,45
1,160,3,5,2,0,acept,not furnished,0,12000,334,181
1,80,1,1,1,0,not acept,not furnished,0,1300,84,20
1,54,2,1,0,2,not acept,not furnished,571,1700,135,22
0,128,3,3,2,1,acept,not furnished,1236,2650,784,34
1,70,2,1,1,3,acept,not furnished,681,2400,4,31
1,80,2,2,1,0,not acept,not furnished,0,1556,0,8
1,69,3,2,2,7,acept,not furnished,530,1500,134,20
1,42,1,1,1,4,acept,not furnished,500,2200,100,28
1,132,3,2,3,0,acept,not furnished,0,2500,59,38
1,270,3,3,1,0,acept,furnished,0,6500,23,98
1,180,3,3,3,0,acept,not furnished,0,5000,235,76
0,38,1,1,0,8,acept,not furnished,300,550,70,7
1,65,2,2,1,18,acept,furnished,826,3509,0,11
1,42,1,1,1,14,acept,furnished,1202,2650,243,34
1,101,3,4,2,5,acept,not furnished,1300,3360,340,43
1,120,3,2,1,7,acept,not furnished,1400,4675,200,60
1,280,3,3,7,0,acept,not furnished,0,8670,450,131
1,200,4,4,2,8,acept,furnished,3000,2800,830,36
0,42,1,1,0,1,acept,not furnished,0,830,12,11
1,180,3,2,1,8,acept,furnished,2000,12000,334,153
1,26,1,1,0,6,acept,not furnished,308,1532,0,20
1,93,2,1,1,1,acept,not furnished,390,2150,76,28
1,115,3,1,2,5,acept,not furnished,945,4300,300,55
0,42,2,1,1,4,acept,not furnished,191,1020,0,13
1,30,1,1,0,1,not acept,not furnished,0,1459,0,10
0,70,2,1,2,5,acept,not furnished,771,2100,55,27
1,56,2,2,1,11,acept,not furnished,980,4800,151,61
1,65,2,1,0,0,acept,not furnished,0,1800,167,28
0,48,1,1,0,4,not acept,not furnished,490,500,17,7
1,95,3,2,1,10,not acept,furnished,1018,4300,380,55
0,180,4,3,2,0,acept,not furnished,1050,4348,167,66
1,110,3,2,2,14,acept,not furnished,Sem info,3200,0,41
1,80,3,2,3,1,acept,not furnished,1150,1615,160,21
1,129,2,3,2,16,acept,furnished,1100,2376,334,38
1,226,4,4,3,4,not acept,not furnished,3500,10000,1200,127
1,152,3,3,1,5,not acept,furnished,1178,5200,213,66
1,500,4,4,3,0,acept,not furnished,0,9000,0,136
1,78,2,1,3,0,acept,not furnished,0,1600,163,25
0,56,1,1,0,12,acept,not furnished,290,500,19,7
1,120,1,1,4,0,acept,furnished,1,3300,275,50
1,220,3,3,3,0,acept,not furnished,0,3700,324,56
1,34,1,1,0,3,not acept,furnished,460,2415,125,31
1,60,2,1,1,5,acept,furnished,600,3300,67,42
1,54,1,1,0,2,acept,not furnished,175,1732,0,6
1,130,3,2,1,2,acept,furnished,1168,6900,233,88
1,51,2,1,1,12,not acept,furnished,446,2400,114,31
1,60,1,1,0,1,acept,not furnished,0,1250,280,16
1,300,5,6,2,0,not acept,not furnished,Incluso,8000,800,121
1,169,4,4,4,9,acept,not furnished,1800,6450,1140,82
0,200,3,3,2,8,acept,not furnished,1400,3695,391,47
1,174,3,1,1,0,acept,not furnished,0,3300,236,50
1,61,2,1,0,1,not acept,not furnished,230,1220,25,16
1,100,3,3,3,5,acept,not furnished,1000,3500,417,45
1,100,3,1,4,0,acept,not furnished,0,2125,226,32
1,45,1,2,1,11,acept,not furnished,495,2200,99,28
1,65,2,2,1,1,acept,not furnished,643,2300,63,30
1,80,2,1,2,2,acept,furnished,900,2424,245,31
1,90,2,1,0,0,acept,not furnished,0,1800,280,28
1,281,4,4,8,0,acept,furnished,Sem info,10000,847,151
1,350,3,4,4,0,acept,not furnished,0,3100,2900,47
1,380,4,5,4,4,acept,furnished,3370,8500,1118,108
0,396,4,6,3,0,acept,not furnished,0,6200,613,94
1,120,3,2,3,0,not acept,not furnished,0,1990,154,30
1,97,2,3,1,5,acept,not furnished,760,6500,120,83
1,35,1,1,0,1,acept,not furnished,260,1400,0,18
1,20,1,1,0,1,not acept,not furnished,0,1000,84,13
1,49,2,1,1,3,acept,furnished,300,2156,0,8
1,103,3,2,1,2,acept,not furnished,1133,1500,137,6
1,93,3,3,2,15,not acept,not furnished,950,2300,209,30
0,83,1,1,1,4,not acept,not furnished,500,1080,59,14
1,158,4,4,3,4,acept,furnished,1990,3500,589,45
1,700,6,6,6,0,acept,not furnished,0,8500,1542,128
1,208,3,2,1,5,acept,not furnished,1749,7000,384,89
1,147,2,3,2,3,not acept,furnished,1500,12000,500,153
1,150,2,2,1,1,acept,furnished,650,5900,0,75
1,135,2,2,1,12,acept,not furnished,1313,8700,343,111
1,530,4,4,6,0,acept,not furnished,0,9520,1334,144
1,70,2,1,1,3,acept,not furnished,750,1500,0,20
1,335,3,4,4,0,acept,furnished,0,6200,650,94
1,87,2,3,2,16,not acept,not furnished,541,5700,216,73
1,49,2,1,1,9,acept,furnished,595,2800,13,36
